Morning Lower Body Workout,,,
Barbell Deadlift,3,85,207
Barbell Deadlift,4,85,4
Barbell Deadlift,4,85,462
Barbell Reverse-Grip Bent Over Row,10,45,361
Barbell Reverse-Grip Bent Over Row,10,45,219
Barbell Reverse-Grip Bent Over Row,10,45,202
Barbell Reverse-Grip Bent Over Row,10,45,120
Dumbbell Row,5,45,233
Barbell Upright Row,25,7,405
Barbell Upright Row,25,7,237
Cable Rope Bicep Curl,25,7,32
Cable Rope Bicep Curl,25,7,32
Cable Bar Tricep Pushdown / Extension,25,7,42
Dumbbell Row,25,7,16
,,,
Morning Full Body Workout,,,
Workout Start,2023-01-05 07:53:38,,
Workout End,2023-01-05 08:48:36,,
Total Duration (seconds),3298,,
Total Sets,15,,
Burned Calories,518,,
Total TVL (kgs),4015,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Dumbbell Goblet Squat,8,21,422
Dumbbell Goblet Squat,9,21,173
Dumbbell Goblet Squat,3,51,235
Dumbbell Goblet Squat,3,61,188
Dumbbell Goblet Squat,4,61,118
Mountain Climber,6,0,190
Mountain Climber,9,0,144
Dumbbell Goblet Squat,6,51,70
Dumbbell Goblet Squat,6,51,126
Dumbbell Goblet Squat,6,51,67
Barbell Romanian Deadlift,8,45,277
Barbell Romanian Deadlift,10,45,195
Barbell Romanian Deadlift,10,45,120
Barbell Deadlift,10,45,69
Barbell Deadlift,10,45,158
,,,
Afternoon Full Body Workout,,,
Workout Start,2023-01-09 11:10:55,,
Workout End,2023-01-09 12:11:54,,
Total Duration (seconds),3659,,
Total Sets,21,,
Burned Calories,579,,
Total TVL (kgs),5624,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Bodyweight Glute Kickback,10,0,0
Bodyweight Glute Kickback,10,0,71
Bodyweight Glute Kickback,10,0,101
Barbell Deadlift,8,45,273
Barbell Deadlift,8,45,106
Barbell Deadlift,3,85,289
Barbell Deadlift,3,85,145
Barbell Deadlift,3,85,116
Barbell Deadlift,3,85,168
Barbell Deadlift,3,85,138
Barbell Deadlift,3,85,125
Barbell Bent Over Row,10,45,367
Barbell Bent Over Row,10,45,168
Barbell Bent Over Row,10,45,132
Barbell Bent Over Row,10,45,160
Barbell Reverse-Grip Bent Over Row,30,7,281
Cable Bent Over Rear Delt Fly,30,7,42
Dumbbell Bicep Curl,15,5,44
Barbell Upright Row,32,7,261
Dumbbell Row,30,7,18
EZ-Bar Preacher Curl,30,5,8
,,,
Morning Full Body Workout,,,
Workout Start,2023-01-10 07:43:12,,
Workout End,2023-01-10 08:30:27,,
Total Duration (seconds),2835,,
Total Sets,27,,
Burned Calories,469,,
Total TVL (kgs),7701,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,15,36,0
Cable Face Pull,16,36,18
Dumbbell Incline Bench Press,15,36,160
Dumbbell Incline Bench Press,15,8,22
Barbell Close-Grip Bench Press,8,20,140
Barbell Close-Grip Bench Press,8,20,40
Barbell Close-Grip Bench Press,9,20,47
Barbell Close-Grip Bench Press,3,40,160
Barbell Close-Grip Bench Press,4,40,86
Barbell Close-Grip Bench Press,3,40,50
Barbell Close-Grip Bench Press,3,35,161
Barbell Close-Grip Bench Press,3,35,50
Barbell Bench Press,6,35,90
Dumbbell Incline Bench Press,10,8,98
Dumbbell Incline Bench Press,11,10,49
Dumbbell Incline Bench Press,11,10,73
Dumbbell Incline Bench Press,10,10,85
Dumbbell Step Up,30,10,34
Dumbbell Incline Bench Press,30,4,82
Cable Rope Tricep Pushdown / Extension,30,23,40
Cable Rope Tricep Pushdown / Extension,15,23,24
Cable Rope Tricep Pushdown / Extension,10,23,0
Dumbbell Lat Raise,10,4,26
Dumbbell Lat Raise,10,4,46
Dumbbell Lat Raise,10,4,16
Dumbbell Shoulder Press,15,4,53
Dumbbell Shoulder Press,10,4,48
,,,
Morning Full Body Workout,,,
Workout Start,2023-01-12 07:45:20,,
Workout End,2023-01-12 08:49:53,,
Total Duration (seconds),3873,,
Total Sets,29,,
Burned Calories,685,,
Total TVL (kgs),21960,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Adduction,10,72,0
Machine Hip Adduction,10,72,75
Machine Hip Adduction,10,72,90
Machine Hip Abduction,15,69,80
Machine Hip Abduction,15,69,52
Machine Hip Abduction,15,69,156
Barbell Back Squat,8,20,118
Barbell Back Squat,9,20,111
Barbell Back Squat,3,50,166
Barbell Back Squat,3,60,123
Barbell Back Squat,3,65,142
Barbell Back Squat,3,50,169
Barbell Glute Bridge / Hip Thruster,11,22.7,364
Barbell Glute Bridge / Hip Thruster,10,37,75
Barbell Glute Bridge / Hip Thruster,10,37,64
Barbell Glute Bridge / Hip Thruster,10,37,226
Barbell Glute Bridge / Hip Thruster,10,37,120
Plank Tap,5,0,17
Machine Leg Press,10,125,281
Machine Leg Press,10,160,120
Machine Leg Press,10,160,44
Machine Leg Press,10,160,71
Machine Seated Calf Raise,10,160,161
Machine Seated Calf Raise,10,160,120
Machine Seated Calf Raise,10,160,59
Machine Seated Calf Raise,10,160,381
Barbell Deadlift,10,50,5
Barbell Deadlift,10,50,76
Barbell Deadlift,10,50,160
,,,
Morning Full Body Workout,,,
Workout Start,2023-01-16 07:45:57,,
Workout End,2023-01-16 08:36:13,,
Total Duration (seconds),3016,,
Total Sets,25,,
Burned Calories,430,,
Total TVL (kgs),8484,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,17,25,0
Cable Face Pull,17,25,0
Dumbbell Incline Bench Press,15,10,48
Dumbbell Incline Bench Press,15,10,90
Barbell Overhead Press / Military Press,8,20,141
Barbell Overhead Press / Military Press,9,20,68
Barbell Overhead Press / Military Press,3,40,132
Barbell Overhead Press / Military Press,8,30,322
Barbell Overhead Press / Military Press,10,30,0
Dumbbell Shrug,18,30,84
Barbell Bench Press,3,40,195
Barbell Bench Press,4,40,116
Barbell Bench Press,3,40,76
Dumbbell Incline Bench Press,10,12,116
Dumbbell Incline Bench Press,10,12,69
Dumbbell Incline Bench Press,10,12,48
Dumbbell Incline Bench Press,9,12,84
Dumbbell Step Up,14,12,50
Dumbbell Incline Bench Press,31,3,58
Cable Rope Tricep Pushdown / Extension,30,20,5
Dumbbell Lat Raise,30,3,20
Dumbbell Shoulder Press,16,3,84
Dumbbell Shoulder Press,14,3,0
Cable Rope Tricep Pushdown / Extension,30,20,14
Dumbbell Lat Raise,30,20,15
,,,
Morning Lower Body Workout,,,
Workout Start,2023-01-17 07:44:03,,
Workout End,2023-01-17 08:32:19,,
Total Duration (seconds),2896,,
Total Sets,24,,
Burned Calories,535,,
Total TVL (kgs),25184,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Back Squat,8,20,0
Barbell Back Squat,8,20,70
Barbell Back Squat,16,50,122
Barbell Back Squat,14,50,95
Machine Hip Adduction,15,59,131
Machine Hip Adduction,15,68,61
Machine Hip Abduction,15,59,55
Machine Hip Abduction,15,68,97
Machine Glute Kickback,10,22.7,285
Machine Glute Kickback,10,38,81
Machine Glute Kickback,10,38,120
Machine Glute Kickback,10,38,79
Machine Glute Kickback,10,38,112
Sled Push,8,60,283
Sled Push,8,80,133
Sled Push,8,80,145
Machine Leg Press,10,180,437
Machine Leg Press,10,180,120
Machine Leg Press,10,180,120
Machine Leg Press,10,180,120
Machine Standing Calf Raise,10,177.5,28
Machine Standing Calf Raise,10,177.5,55
Machine Standing Calf Raise,10,177.5,86
Machine Standing Calf Raise,10,177.5,245
,,,
Morning Full Body Workout,,,
Workout Start,2023-01-23 07:49:00,,
Workout End,2023-01-23 08:39:20,,
Total Duration (seconds),3020,,
Total Sets,28,,
Burned Calories,532,,
Total TVL (kgs),6729,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,10,24,0
Cable Face Pull,5,24,11
Cable Face Pull,15,24,72
Dumbbell Incline Bench Press,15,10,81
Dumbbell Incline Bench Press,15,10,74
Barbell Overhead Press / Military Press,8,15,99
Barbell Overhead Press / Military Press,8,15,155
Barbell Overhead Press / Military Press,11,35,96
Barbell Overhead Press / Military Press,4,35,54
Barbell Overhead Press / Military Press,5,35,32
Barbell Overhead Press / Military Press,3,35,8
Barbell Bench Press,3,40,339
Barbell Bench Press,3,40,70
Barbell Bench Press,3,40,46
Dumbbell Incline Bench Press,10,40,103
Dumbbell Incline Bench Press,10,12,66
Dumbbell Incline Bench Press,10,12,68
Dumbbell Incline Bench Press,10,12,82
Dumbbell Shoulder Press,40,3,51
Dumbbell Shoulder Press,21,3,66
Cable Rope Tricep Pushdown / Extension,40,18,14
Dumbbell Lat Raise,30,3,56
Dumbbell Shoulder Press,10,3,12
Cable Rope Tricep Pushdown / Extension,26,3,53
Cable Rope Tricep Pushdown / Extension,11,20,7
Dumbbell Lat Raise,10,20,28
Dumbbell Lat Raise,10,20,1
Dumbbell Lat Raise,10,3,7
,,,
Morning Full Body Workout,,,
Workout Start,2023-01-24 07:44:39,,
Workout End,2023-01-24 08:34:27,,
Total Duration (seconds),2988,,
Total Sets,18,,
Burned Calories,540,,
Total TVL (kgs),5780,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Bodyweight Glute Kickback,10,0,0
Bodyweight Glute Kickback,10,0,120
Bodyweight Glute Kickback,10,0,271
Barbell Deadlift,8,40,30
Barbell Deadlift,7,40,74
Barbell Deadlift,10,80,142
Barbell Deadlift,8,80,127
Barbell Deadlift,5,80,305
Barbell Deadlift,5,80,139
Barbell Deadlift,5,80,139
Barbell Reverse-Grip Bent Over Row,11,40,242
Barbell Reverse-Grip Bent Over Row,10,40,78
Barbell Reverse-Grip Bent Over Row,7,40,88
Barbell Upright Row,42,10,373
Barbell Upright Row,30,10,78
Resistance Band Bent Over Row,40,0,135
Dumbbell Bicep Curl,20,10,11
Dumbbell Bicep Curl,15,10,62
,,,
Morning Lower Body Workout,,,
Workout Start,2023-01-26 07:42:40,,
Workout End,2023-01-26 08:35:26,,
Total Duration (seconds),3166,,
Total Sets,28,,
Burned Calories,596,,
Total TVL (kgs),26066,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Abduction,10,72,0
Machine Hip Abduction,10,72,22
Machine Hip Abduction,10,72,120
Barbell Back Squat,8,20,152
Barbell Back Squat,10,20,73
Barbell Back Squat,14,60,171
Barbell Back Squat,12,60,106
Machine Glute Kickback,10,52.7,242
Machine Glute Kickback,10,52.7,53
Machine Glute Kickback,10,52.7,102
Machine Glute Kickback,10,52.7,120
Sled Push,8,80,118
Sled Push,8,80,123
Sled Push,8,80,279
Machine Hip Adduction,10,72,91
Machine Hip Adduction,10,72,120
Machine Hip Adduction,10,72,90
Machine Leg Press,10,165,89
Machine Leg Press,10,165,71
Machine Leg Press,10,165,120
Machine Leg Press,10,165,120
Machine Seated Calf Raise,10,160,16
Machine Seated Calf Raise,10,160,120
Machine Seated Calf Raise,10,160,120
Machine Seated Calf Raise,10,160,120
Machine Leg Curl Prone,10,23,216
Machine Leg Curl Prone,10,23,76
Machine Leg Curl Prone,10,23,66
,,,
Morning Upper Body Workout,,,
Workout Start,2023-01-30 10:14:18,,
Workout End,2023-01-30 11:13:41,,
Total Duration (seconds),3563,,
Total Sets,23,,
Burned Calories,520,,
Total TVL (kgs),4847,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,15,12,0
Cable Face Pull,15,17,13
Kettlebell Shoulder Press,15,10,150
Dumbbell Incline Bench Press,10,10,168
Barbell Overhead Press / Military Press,8,17,191
Barbell Overhead Press / Military Press,8,17,78
Barbell Overhead Press / Military Press,8,37,220
Barbell Overhead Press / Military Press,10,37,255
Barbell Close-Grip Bench Press,4,37,313
Barbell Close-Grip Bench Press,3,37,90
Push Up,9,0,41
Barbell Close-Grip Bench Press,3,37,126
Dumbbell Bench Press,10,10,162
Dumbbell Bench Press,10,10,76
Dumbbell Bench Press,10,10,112
Dumbbell Bench Press,10,10,151
Dumbbell Shoulder Press,12,2.5,72
Dumbbell Shoulder Press,38,2.5,0
Cable Rope Tricep Pushdown / Extension,51,12,64
Dumbbell Lat Raise,51,1.2,21
Dumbbell Incline Bench Press,50,2.5,229
Cable Rope Tricep Pushdown / Extension,50,12,2
Dumbbell Lat Raise,50,1.2,18
,,,
Morning Full Body Workout,,,
Workout Start,2023-01-31 07:44:54,,
Workout End,2023-01-31 08:28:30,,
Total Duration (seconds),2616,,
Total Sets,12,,
Burned Calories,414,,
Total TVL (kgs),4900,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Bodyweight Glute Kickback,10,0,0
Bodyweight Glute Kickback,10,0,100
Bodyweight Glute Kickback,10,0,129
Barbell Deadlift,9,40,312
Barbell Deadlift,8,40,80
Barbell Deadlift,11,80,392
Barbell Deadlift,8,80,224
Barbell Deadlift,5,60,287
Dumbbell Renegade Row,8,40,372
Dumbbell Renegade Row,8,40,119
Dumbbell Renegade Row,8,40,135
Dumbbell Renegade Row,6,40,136
,,,
Morning Full Body Workout,,,
Workout Start,2023-02-06 07:43:53,,
Workout End,2023-02-06 08:34:23,,
Total Duration (seconds),3030,,
Total Sets,26,,
Burned Calories,480,,
Total TVL (kgs),5068,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,15,18,0
Cable Face Pull,15,18,42
Dumbbell Shoulder Press,15,18,78
Dumbbell Shoulder Press,15,18,138
Barbell Overhead Press / Military Press,8,15,271
Barbell Overhead Press / Military Press,8,15,634
Barbell Overhead Press / Military Press,17,25,120
Barbell Overhead Press / Military Press,11,25,120
Barbell Bench Press,4,40,125
Barbell Bench Press,3,40,52
Barbell Bench Press,3,40,68
Dumbbell Shoulder Press,10,10,147
Dumbbell Shoulder Press,10,10,82
Dumbbell Shoulder Press,10,10,56
Dumbbell Shoulder Press,11,10,54
Dumbbell Shoulder Press,19,10,26
Cable Rope Tricep Pushdown / Extension,11,10,2
Cable Rope Tricep Pushdown / Extension,9,14,1
Dumbbell Lat Raise,22,3,109
Dumbbell Lat Raise,7,3,4
Machine Hammer-Grip Shoulder Press,20,3,78
Cable Rope Tricep Pushdown / Extension,20,3,0
Dumbbell Lat Raise,12,3,0
Dumbbell Lat Raise,21,3,7
Dumbbell Shoulder Press,20,3,76
Cable Rope Tricep Pushdown / Extension,20,3,0
,,,
Morning Full Body Workout,,,
Workout Start,2023-02-07 08:00:50,,
Workout End,2023-02-07 09:02:28,,
Total Duration (seconds),3698,,
Total Sets,26,,
Burned Calories,599,,
Total TVL (kgs),6428,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Bodyweight Glute Kickback,10,0,0
Bodyweight Glute Kickback,10,0,50
Bodyweight Glute Kickback,10,0,114
Bodyweight Squat,3,0,61
Bodyweight Squat,3,0,120
Bodyweight Squat,3,0,210
Barbell Deadlift,8,40,25
Barbell Deadlift,8,40,72
Barbell Deadlift,10,80,314
Barbell Deadlift,9,80,163
Barbell Deadlift,5,50,214
Barbell Deadlift,5,50,78
Barbell Deadlift,7,50,101
Barbell Bent Over Row,8,40,184
Barbell Bent Over Row,8,40,68
Barbell Bent Over Row,8,40,118
Barbell Upright Row,53,10,156
Barbell T-Bar Row,42,10,36
EZ-Bar Preacher Curl,6,6,9
EZ-Bar Preacher Curl,11,6,16
EZ-Bar Preacher Curl,11,6,18
Barbell Upright Row,51,10,236
Barbell T-Bar Row,21,10,47
Barbell T-Bar Row,20,10,10
Cable Superman Bicep Curl,10,10,44
Cable Superman Bicep Curl,11,10,14
,,,
Morning Full Body Workout,,,
Workout Start,2023-02-09 07:46:07,,
Workout End,2023-02-09 08:53:55,,
Total Duration (seconds),4068,,
Total Sets,29,,
Burned Calories,747,,
Total TVL (kgs),29320,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Adduction,15,68,0
Machine Hip Adduction,15,72,57
Machine Hip Adduction,15,72,159
Machine Hip Abduction,15,68,95
Machine Hip Abduction,15,68,43
Machine Hip Abduction,15,68,255
Barbell Back Squat,8,20,109
Barbell Back Squat,8,20,72
Barbell Back Squat,15,60,251
Barbell Back Squat,12,60,180
Barbell Glute Bridge / Hip Thruster,10,30,547
Barbell Glute Bridge / Hip Thruster,10,30,36
Barbell Glute Bridge / Hip Thruster,10,30,86
Barbell Glute Bridge / Hip Thruster,10,30,154
Sled Push,15,80,475
Sled Push,15,80,120
Sled Push,15,80,120
Sled Push,15,80,269
Machine Leg Press,10,175,34
Machine Leg Press,10,175,11
Machine Leg Press,10,175,120
Machine Leg Press,10,175,120
Machine Leg Press,10,175,120
Machine Leg Press,10,175,120
Machine Leg Press,10,175,120
Machine Leg Press,10,175,120
Leg / Hamstring Curl Seated,10,32,220
Leg / Hamstring Curl Seated,10,41,120
Leg / Hamstring Curl Seated,10,41,70
,,,
Morning Upper Body Workout,,,
Workout Start,2023-02-13 07:52:51,,
Workout End,2023-02-13 08:58:26,,
Total Duration (seconds),3935,,
Total Sets,27,,
Burned Calories,712,,
Total TVL (kgs),8213,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,16,21,0
Cable Face Pull,15,21,58
Dumbbell Shoulder Press,16,10,147
Dumbbell Shoulder Press,15,10,96
Barbell Overhead Press / Military Press,8,20,513
Barbell Overhead Press / Military Press,8,20,513
Barbell Overhead Press / Military Press,8,20,513
Barbell Overhead Press / Military Press,8,20,513
Dumbbell Shoulder Press,10,20,770
Dumbbell Shoulder Press,11,20,41
Dumbbell Shoulder Press,9,20,46
Dumbbell Shoulder Press,10,20,66
Barbell Bench Press,5,20,250
Barbell Bench Press,4,40,117
Barbell Bench Press,3,40,38
Barbell Bench Press,5,40,52
Machine Hammer-Grip Shoulder Press,18,20,60
Dumbbell Shoulder Press,4,20,44
Cable Rope Tricep Pushdown / Extension,17,20,12
Dumbbell Lat Raise,27,20,101
Dumbbell Lat Raise,19,20,10
Dumbbell Shoulder Press,10,20,66
Dumbbell Shoulder Press,8,20,6
Dumbbell Shoulder Press,9,20,4
Dumbbell Shoulder Press,8,3,8
Dumbbell Lat Raise,29,3,253
Dumbbell Lat Raise,20,3,1
,,,
Morning Upper Body Workout,,,
Workout Start,2023-02-20 07:46:01,,
Workout End,2023-02-20 08:40:29,,
Total Duration (seconds),3268,,
Total Sets,24,,
Burned Calories,561,,
Total TVL (kgs),5069,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,15,23,0
Cable Face Pull,15,23,114
Dumbbell Shoulder Press,15,10,16
Dumbbell Shoulder Press,16,10,84
Pull Up,3,0,103
Barbell Overhead Press / Military Press,8,20,158
Barbell Overhead Press / Military Press,8,20,236
Barbell Overhead Press / Military Press,15,30,120
Barbell Overhead Press / Military Press,9,30,174
Barbell Close-Grip Bench Press,4,40,440
Barbell Close-Grip Bench Press,4,40,122
Barbell Close-Grip Bench Press,3,40,0
Barbell Close-Grip Bench Press,3,40,106
Dumbbell Shoulder Press,10,12.5,159
Dumbbell Shoulder Press,10,12.5,32
Dumbbell Shoulder Press,11,12.5,64
Dumbbell Shoulder Press,10,12.5,74
Dumbbell Shoulder Press,25,3,119
Cable Rope Tricep Pushdown / Extension,50,9,60
Cable Rope Tricep Pushdown / Extension,17,3,4
Dumbbell Lat Raise,26,3,88
Dumbbell Shoulder Press,22,3,72
Cable Rope Tricep Pushdown / Extension,13,3,3
Dumbbell Lat Raise,26,3,91
,,,
Morning Full Body Workout,,,
Workout Start,2023-02-21 07:49:15,,
Workout End,2023-02-21 08:53:34,,
Total Duration (seconds),3859,,
Total Sets,22,,
Burned Calories,694,,
Total TVL (kgs),6748,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Donkey Kicks,10,0,0
Donkey Kicks,10,0,49
Donkey Kicks,10,0,180
Barbell Deadlift,8,40,147
Barbell Deadlift,8,40,233
Barbell Deadlift,11,80,257
Barbell Deadlift,5,60,660
Barbell Deadlift,5,60,88
Barbell Deadlift,5,60,217
Barbell Deadlift,9,80,120
Barbell Bent Over Row,10,40,88
Barbell Bent Over Row,10,40,80
Barbell Bent Over Row,10,40,96
Barbell Bent Over Row,10,40,138
Barbell Bent Over Row,10,10,221
Barbell Upright Row,9,40,4
Dumbbell Row,26,6,129
Dumbbell Row,26,6,71
Dumbbell Bicep Curl,25,6,141
Barbell Upright Row,51,6,57
Barbell T-Bar Row,26,6,52
Barbell T-Bar Row,27,6,24
,,,
Morning Lower Body Workout,,,
Workout Start,2023-02-23 07:45:42,,
Workout End,2023-02-23 08:57:10,,
Total Duration (seconds),4288,,
Total Sets,28,,
Burned Calories,769,,
Total TVL (kgs),25902,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Adduction,10,72,0
Machine Hip Adduction,10,72,24
Machine Hip Adduction,10,72,116
Machine Hip Abduction,10,72,23
Machine Hip Abduction,10,72,40
Barbell Back Squat,8,72,365
Barbell Back Squat,8,72,68
Barbell Back Squat,16,60,345
Barbell Back Squat,12,60,186
Barbell Glute Bridge / Hip Thruster,10,30,419
Barbell Glute Bridge / Hip Thruster,10,30,186
Barbell Glute Bridge / Hip Thruster,10,30,302
Barbell Glute Bridge / Hip Thruster,10,30,120
Sled Push,15,80,132
Sled Push,15,80,73
Sled Push,15,80,671
Sled Push,15,80,120
Leg / Hamstring Curl Seated,10,41,110
Leg / Hamstring Curl Seated,10,41,39
Leg / Hamstring Curl Seated,10,41,179
Machine Leg Press,10,144,293
Machine Leg Press,10,144,13
Machine Leg Press,10,144,61
Machine Leg Press,10,144,120
Machine Leg Press,10,162,91
Machine Leg Press,10,162,120
Machine Leg Press,10,162,275
Machine Leg Press,10,162,120
,,,
Morning Upper Body Workout,,,
Workout Start,2023-02-27 07:46:24,,
Workout End,2023-02-27 08:45:54,,
Total Duration (seconds),3570,,
Total Sets,26,,
Burned Calories,627,,
Total TVL (kgs),5156,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,15,10,0
Cable Face Pull,15,27,74
Dumbbell Incline Bench Press,15,8,102
Dumbbell Incline Bench Press,15,8,60
Barbell Overhead Press / Military Press,8,20,223
Barbell Overhead Press / Military Press,8,20,59
Barbell Overhead Press / Military Press,9,35,182
Barbell Overhead Press / Military Press,10,35,191
Barbell Close-Grip Bench Press,4,35,392
Barbell Close-Grip Bench Press,5,35,96
Dumbbell Shoulder Press,9,35,145
Dumbbell Close-Grip Hammer Bench Press (Crush Press),10,12.5,156
Dumbbell Close-Grip Hammer Bench Press (Crush Press),10,12.5,120
Dumbbell Shoulder Press,11,12.5,33
Dumbbell Shoulder Press,10,4,68
Dumbbell Shoulder Press,18,4,243
Dumbbell Shoulder Press,16,4,2
Cable Rope Tricep Pushdown / Extension,34,4,103
Dumbbell Lat Raise,20,4,22
Dumbbell Shoulder Press,20,4,26
Dumbbell Shoulder Press,10,4,40
Dumbbell Shoulder Press,8,4,4
Cable Rope Tricep Pushdown / Extension,22,4,18
Cable Rope Tricep Pushdown / Extension,14,4,0
Dumbbell Lat Raise,20,4,57
Dumbbell Lat Raise,20,4,12
,,,
Morning Full Body Workout,,,
Workout Start,2023-03-02 07:46:55,,
Workout End,2023-03-02 08:53:59,,
Total Duration (seconds),4024,,
Total Sets,28,,
Burned Calories,735,,
Total TVL (kgs),26460,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Adduction,10,77,0
Machine Hip Adduction,10,77,100
Mountain Climber,8,0,335
Mountain Climber,8,0,48
Barbell Back Squat,8,20,242
Barbell Back Squat,8,20,79
Barbell Back Squat,14,60,194
Barbell Back Squat,12,60,169
Machine Leg Press,12,175,298
Machine Leg Press,10,175,120
Machine Leg Press,12,175,87
Machine Leg Press,10,175,120
Machine Leg Press,12,175,101
Machine Leg Press,10,175,120
Machine Leg Press,12,175,152
Machine Leg Press,10,175,120
Barbell Glute Bridge / Hip Thruster,10,30,468
Barbell Glute Bridge / Hip Thruster,10,30,120
Barbell Glute Bridge / Hip Thruster,10,30,57
Barbell Glute Bridge / Hip Thruster,10,30,100
Sled Push,15,80,196
Sled Push,15,80,395
Sled Push,15,80,120
Sled Push,15,80,120
Leg / Hamstring Curl Seated,10,41,167
Leg / Hamstring Curl Seated,10,41,81
Leg / Hamstring Curl Seated,10,41,85
Leg / Hamstring Curl Seated,10,41,128
,,,
Morning Full Body Workout,,,
Workout Start,2023-03-03 07:48:35,,
Workout End,2023-03-03 08:53:41,,
Total Duration (seconds),3906,,
Total Sets,25,,
Burned Calories,736,,
Total TVL (kgs),6584,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Donkey Kicks,10,0,0
Donkey Kicks,10,0,58
Donkey Kicks,10,0,425
Barbell Deadlift,6,60,223
Barbell Deadlift,6,60,48
Barbell Deadlift,8,80,471
Barbell Deadlift,8,80,108
Barbell Deadlift,5,80,228
Barbell Deadlift,5,80,70
Barbell Deadlift,5,80,92
Barbell Bent Over Row,10,40,249
Barbell Bent Over Row,10,40,100
Barbell Bent Over Row,12,40,99
Barbell Bent Over Row,10,40,244
Dumbbell Upright Row,31,4,154
Dumbbell Upright Row,10,4,26
Dumbbell Row,41,4,62
Dumbbell Bicep Curl,11,4,56
Dumbbell Bicep Curl,10,4,22
Dumbbell Upright Row,30,4,75
Dumbbell Single-Arm Bent Over Row,40,4,20
Dumbbell Bicep Curl,10,4,28
Dumbbell Bicep Curl,10,4,14
Dumbbell Bicep Curl,10,4,14
Dumbbell Bicep Curl,10,4,14
,,,
Morning Upper Body Workout,,,
Workout Start,2023-03-06 07:46:33,,
Workout End,2023-03-06 08:54:45,,
Total Duration (seconds),4092,,
Total Sets,26,,
Burned Calories,710,,
Total TVL (kgs),5446,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Face Pull,15,24.8,0
Cable Face Pull,15,24.8,90
Dumbbell Shoulder Press,15,10,96
Dumbbell Shoulder Press,15,10,82
Barbell Bench Press,10,10,509
Barbell Bench Press,4,10,588
Barbell Bench Press,3,10,93
Barbell Bench Press,4,10,98
Dumbbell Shoulder Press,10,10,202
Dumbbell Shoulder Press,10,10,50
Dumbbell Shoulder Press,10,10,79
Dumbbell Shoulder Press,9,10,82
Dumbbell Shoulder Press,27,10,247
Dumbbell Shoulder Press,8,10,6
Cable Bent Over Rear Delt Fly,17,10,16
Dumbbell Lat Raise,41,10,121
Dumbbell Shoulder Press,9,10,57
Dumbbell Shoulder Press,8,10,4
Dumbbell Shoulder Press,8,10,8
Dumbbell Shoulder Press,9,4,9
Cable Bent Over Rear Delt Fly,27,4,20
Cable Bent Over Rear Delt Fly,18,4,10
Dumbbell Lat Raise,11,4,64
Dumbbell Lat Raise,10,4,0
Dumbbell Lat Raise,10,4,0
Dumbbell Lat Raise,9,4,12
,,,
Morning Lower Body Workout,,,
Workout Start,2023-03-10 07:48:59,,
Workout End,2023-03-10 08:41:09,,
Total Duration (seconds),3130,,
Total Sets,26,,
Burned Calories,552,,
Total TVL (kgs),29460,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Adduction,10,81,0
Machine Hip Adduction,10,81,48
Machine Hip Adduction,10,81,176
Machine Hip Abduction,10,81,28
Machine Hip Abduction,10,81,63
